Name,FileName,BJD,S,SNR,Decker,Seeing
"HD 126614","bj848.151 ",15370.937,0.1404,18,"B5",2.5
"HD 126614","bj859.230 ",15549.153,0.1433,52,"B5",1.4
"HD 126614","bj863.192 ",15580.093,0.1446,39,"B5",2.2
"HD 126614","bj409.295 ",19354.792,0.1481,51,"B5",1.0
"HD 126614","bj518.266 ",20120.748,0.1458,51,"C2",1.1
"HD 130004","bj06.50   ",13425.145,0.2757,56,"B5",1.5
"HD 130004","bj06.1821 ",13429.987,0.2922,49,"B1",1.2
"HD 130004","bj06.1822 ",13429.99,0.292,49,"B1",1.2
"HD 130004","bj06.1823 ",13429.993,0.2934,49,"B1",1.2
"HD 130004","bj08.1926 ",13551.84,0.2815,54,"B5",1.0
"HD 130004","bj11.137  ",13602.777,0.2756,52,"B5",0.9
"HD 130004","bj16.673  ",13777.1,0.2729,56,"B5",1.0
"HD 130004","bj85.450  ",15257.017,0.2619,40,"B5",0.9
"HD 130004","bj145.176 ",15973.107,0.3037,44,"B5",1.2
"HD 130004","bj153.1098",16114.804,0.3232,31,"B5",1.4
"HD 130004","bj189.701 ",16845.908,0.2546,28,"C2",1.0
"HD 130004","bj194.273 ",16907.721,0.2438,30,"C2",1.0
"HD 130004","bj208.74  ",17244.743,0.2394,31,"B5",0.9
"HD 130004","bj208.270 ",17245.74,0.2404,32,"B5",0.8
"HD 130004","bj209.466 ",17255.726,0.2462,31,"B5",1.2
"HD 130004","bj210.70  ",17262.723,0.2576,31,"B5",1.3
"HD 130004","bj222.153 ",17412.134,0.2728,33,"B5",1.0
"HD 130004","bj222.358 ",17413.178,0.2673,31,"C2",1.2
"HD 130004","bj222.569 ",17414.18,0.2666,33,"C2",0.8
"HD 130004","bj222.767 ",17415.179,0.2656,33,"C2",1.1
"HD 130004","bj224.170 ",17423.166,0.2649,34,"C2",1.0
"HD 130004","bj249.154 ",17764.174,0.2654,25,"C2",1.1
"HD 130004","bj251.519 ",17790.175,0.3053,30,"C2",1.2
"HD 130004","bj251.715 ",17791.145,0.3078,27,"B5",1.9
"HD 130004","bj251.977 ",17793.146,0.3041,29,"B5",1.1
"HD 130004","bj251.1181",17795.073,0.3091,30,"B5",1.1
"HD 130004","bj251.1380",17796.065,0.3065,25,"B5",2.3
"HD 130004","bj266.362 ",17971.736,0.3013,30,"C2",0.9
"HD 130004","bj270.262 ",18000.712,0.3016,27,"C2",1.5
"HD 130004","bj316.518 ",18492.165,0.292,30,"B5",1.0
"HD 130004","bj469.497 ",19739.927,0.2706,43,"B5",1.0
"HD 130992","bj06.53   ",13425.16,0.3483,46,"B5",1.6
"HD 130992","bj06.54   ",13425.164,0.3463,46,"B5",1.5
"HD 130992","bj07.409  ",13479.947,0.3707,47,"B5",1.0
"HD 130992","bj07.410  ",13479.949,0.3712,47,"B5",1.0
"HD 130992","bj08.1917 ",13551.823,0.3497,47,"B5",1.0
"HD 130992","bj08.1918 ",13551.825,0.3501,47,"B5",0.9
"HD 130992","bj11.908  ",13604.728,0.3421,43,"B5",1.0
"HD 130992","bj11.909  ",13604.731,0.3416,43,"B5",1.0
"HD 130992","bj15.636  ",13748.154,0.3323,43,"B5",1.3
"HD 130992","bj15.637  ",13748.158,0.3319,43,"B5",1.3
"HD 130992","bj15.2444 ",13754.135,0.3358,46,"B5",1.0
"HD 130992","bj15.2445 ",13754.138,0.3372,45,"B5",1.1
"HD 130992","bj16.252  ",13776.145,0.3205,46,"B5",1.4
"HD 130992","bj16.253  ",13776.15,0.3198,46,"B5",1.5
"HD 130992","bj16.671  ",13777.094,0.3205,46,"B5",1.0
"HD 130992","bj16.672  ",13777.096,0.3201,46,"B5",1.1
"HD 130992","bj19.513  ",13926.751,0.3263,45,"B5",1.5
"HD 130992","bj19.514  ",13926.755,0.3279,45,"B5",1.5
"HD 130992","bj19.929  ",13927.785,0.3223,47,"B5",1.0
"HD 130992","bj19.930  ",13927.788,0.3226,47,"B5",0.9
"HD 130992","bj20.428  ",13931.804,0.3177,43,"B5",2.2
"HD 130992","bj20.429  ",13931.809,0.3173,43,"B5",1.8
"HD 130992","bj21.411  ",13960.737,0.3224,45,"B5",1.2
"HD 130992","bj21.412  ",13960.74,0.3228,38,"B5",1.3
"HD 130992","bj21.817  ",13961.754,0.3212,44,"B5",1.5
"HD 130992","bj21.818  ",13961.757,0.3221,44,"B5",1.5
"HD 130992","bj21.1223 ",13962.758,0.3228,44,"B5",1.2
"HD 130992","bj21.1224 ",13962.761,0.322,44,"B5",1.1
"HD 130992","bj29.300  ",14139.147,0.3223,42,"B5",1.0
"HD 130992","bj29.301  ",14139.149,0.3227,43,"B5",0.9
"HD 130992","bj52.962  ",14547.062,0.3392,44,"B5",0.8
"HD 130992","bj55.89   ",14633.851,0.3405,33,"B5",1.0
"HD 130992","bj55.295  ",14634.848,0.3368,33,"B5",1.0
"HD 130992","bj55.511  ",14635.869,0.3358,33,"B5",0.9
"HD 130992","bj55.683  ",14636.806,0.3368,33,"B5",1.3
"HD 130992","bj55.918  ",14637.876,0.3338,33,"B5",1.1
"HD 130992","bj55.1222 ",14638.936,0.3336,22,"B5",1.2
"HD 130992","bj55.1411 ",14639.873,0.3345,35,"B5",1.2
"HD 130992","bj55.1422 ",14639.904,0.3319,29,"B5",1.5
"HD 130992","bj55.1799 ",14641.891,0.3373,30,"B5",1.2
"HD 130992","bj55.2010 ",14643.874,0.3402,28,"B5",1.8
"HD 130992","bj58.72   ",14688.765,0.3267,32,"B5",1.0
"HD 130992","bj58.371  ",14689.766,0.3258,32,"B5",1.1
"HD 130992","bj67.315  ",14928.056,0.3232,34,"B5",1.0
"HD 130992","bj67.726  ",14929.97,0.312,32,"B5",1.3
"HD 130992","bj67.744  ",14930.051,0.3131,33,"B5",1.2
"HD 130992","bj68.940  ",14957.01,0.3225,31,"B5",1.0
"HD 130992","bj69.176  ",14964.013,0.3026,32,"B5",1.0
"HD 130992","bj70.136  ",14983.79,0.3244,31,"B5",1.1
"HD 130992","bj70.411  ",14984.842,0.3225,34,"B5",1.1
"HD 130992","bj70.745  ",14985.936,0.3283,32,"B5",0.9
"HD 130992","bj70.1390 ",14988.796,0.3225,33,"B5",1.4
"HD 130992","bj72.714  ",15016.773,0.3196,29,"B1",0.9
"HD 130992","bj72.715  ",15016.774,0.3199,29,"B1",0.9
"HD 130992","bj85.459  ",15257.043,0.3149,33,"B5",1.0
"HD 130992","bj85.460  ",15257.045,0.3159,33,"B5",1.0
"HD 130992","bj85.461  ",15257.047,0.3175,33,"B5",1.0
"HD 130992","bj148.387 ",16019.943,0.3104,35,"B5",1.2
"HD 130992","bj165.150 ",16319.113,0.3058,32,"B5",1.7
"HD 130992","bj180.868 ",16533.729,0.3075,30,"B5",1.7
"HD 130992","bj197.156 ",17061.147,0.3099,36,"B5",1.3
"HD 130992","bj201.1168",17203.744,0.3084,37,"C2",1.5
"HD 130992","bj204.475 ",17230.776,0.326,37,"B5",1.1
"HD 130992","bj229.99  ",17555.901,0.3055,34,"B5",1.1
"HD 130992","bj289.72  ",18247.976,0.3451,33,"B5",1.3
"HD 130992","bj289.73  ",18247.978,0.3436,33,"B5",1.3
"HD 130992","bj289.74  ",18247.98,0.3472,33,"B5",1.3
"HD 130992","bj317.185 ",18509.139,0.3189,34,"B5",1.4
"HD 130992","bj329.487 ",18617.873,0.3046,35,"B5",1.3
"HD 130992","bj367.94  ",18995.846,0.3054,27,"B5",1.3
"HD 130992","bj398.107 ",19215.18,0.3181,34,"C2",1.3
"HD 130992","bj428.272 ",19456.721,0.2991,35,"C2",1.1
"HD 130992","bj485.61  ",19812.723,0.2982,35,"C2",1.1
"HD 135101A","bj06.56   ",13425.173,0.1506,76,"B5",1.2
"HD 135101A","bj07.431  ",13480.005,0.1499,75,"B5",1.0
"HD 135101A","bj11.531  ",13603.775,0.1504,73,"B5",0.8
"HD 135101A","bj67.294  ",14927.957,0.1496,56,"B5",1.2
"HD 135101A","bj72.454  ",15015.927,0.1496,48,"B1",1.0
"HD 135101A","bj72.455  ",15015.927,0.1502,48,"B1",0.9
"HD 135101A","bj81.215  ",15188.169,0.1507,51,"B5",1.1
"HD 135101A","bj81.442  ",15189.164,0.1505,53,"B5",0.9
"HD 135101A","bj81.708  ",15190.157,0.1505,53,"B5",1.0
"HD 135101A","bj81.924  ",15191.163,0.151,53,"B5",1.1
"HD 135101A","bj81.1196 ",15192.148,0.1516,51,"B5",1.1
"HD 135101A","bj82.263  ",15197.161,0.1491,54,"C2",1.0
"HD 135101A","bj82.508  ",15198.139,0.1517,49,"B5",2.1
"HD 135101A","bj82.834  ",15199.173,0.1492,54,"C2",1.0
"HD 135101A","bj194.663 ",16909.708,0.1491,44,"C2",1.0
"HD 135101A","bj251.1392",17796.118,0.1517,38,"B5",1.6
"HD 135101A","bj389.1060",19119.692,0.1488,39,"C2",1.1
"HD 135101A","bj525.204 ",20171.728,0.1491,63,"C2",0.8
"HD 122652","bj06.359  ",13426.026,0.2272,89,"B5",1.1
"HD 122652","bj18.712  ",13842.043,0.2319,80,"B5",1.2
"HD 122652","bj23.1438 ",13984.749,0.2201,43,"B5",0.9
"HD 122652","bj58.360  ",14689.732,0.2107,64,"B5",1.1
"HD 122652","bj83.1009 ",15232.065,0.2131,62,"B5",1.4
"HD 122652","bj85.494  ",15257.14,0.2063,57,"B3",0.8
"HD 122652","bj95.1465 ",15406.735,0.221,64,"C2",0.9
"HD 122652","bj120.137 ",15702.846,0.2065,46,"B5",0.9
"HD 122652","bj120.138 ",15702.848,0.2078,46,"B5",0.9
"HD 122652","bj145.177 ",15973.11,0.2054,51,"B5",1.1
"HD 122652","bj185.658 ",16639.142,0.2287,46,"B5",1.1
"HD 122652","bj282.330 ",18151.105,0.2126,47,"B5",1.4
"HD 122652","bj296.69  ",18327.735,0.2118,66,"C2",0.8
"HD 122652","bj329.295 ",18616.824,0.2279,70,"B5",0.9
"HD 122652","bj377.470 ",19040.736,0.2278,47,"C2",1.3
"HD 122652","bj400.327 ",19238.066,0.2164,47,"B5",1.3
"HD 122652","bj421.678 ",19415.76,0.2232,45,"B5",1.8
"HD 122652","bj455.64  ",19656.962,0.2154,46,"B5",1.5
"HD 122652","bj500.311 ",19946.105,0.2186,50,"C2",0.9
"HD 122652","bj500.312 ",19946.107,0.2198,50,"B5",0.8
"HD 122652","bj502.297 ",19955.182,0.2107,48,"C2",1.3
"HD 124642","bj06.363  ",13426.05,0.7378,44,"B5",1.7
"HD 124642","bj07.151  ",13479.017,0.7848,44,"B5",1.1
"HD 124642","bj16.247  ",13776.124,0.7453,45,"B5",1.4
"HD 124642","bj85.439  ",15256.992,0.752,32,"B5",1.0
"HD 124642","bj145.191 ",15973.138,0.6991,36,"B5",1.3
"HD 124642","bj189.1469",16849.744,0.7994,25,"B5",0.9
"HD 124642","bj189.1665",16850.743,0.7923,24,"C2",1.1
"HD 124642","bj189.2179",16853.781,0.8176,30,"B3",0.8
"HD 124642","bj193.1466",16895.728,0.8091,24,"C2",1.0
"HD 124642","bj208.75  ",17244.744,0.7886,25,"B5",0.9
"HD 124642","bj208.268 ",17245.736,0.7908,25,"C2",0.9
"HD 124642","bj209.467 ",17255.727,0.7799,25,"B5",1.3
"HD 124642","bj210.71  ",17262.724,0.7864,25,"B5",1.4
"HD 124642","bj222.331 ",17413.069,0.7219,24,"B5",1.5
"HD 124642","bj222.539 ",17414.062,0.7236,27,"B5",0.8
"HD 124642","bj224.162 ",17423.126,0.7398,27,"B5",1.0
"HD 124642","bj234.564 ",17595.74,0.7696,23,"C2",1.4
"HD 124642","bj234.1166",17598.733,0.7399,22,"C2",1.4
"HD 124642","bj234.1364",17599.735,0.7178,24,"C2",1.3
"HD 124642","bj234.1570",17600.737,0.7335,24,"C2",1.4
"HD 124642","bj236.70  ",17612.734,0.7407,25,"C2",1.0
"HD 124642","bj237.68  ",17615.735,0.7827,24,"C2",1.3
"HD 124642","bj237.267 ",17616.734,0.7782,24,"C2",1.1
"HD 124642","bj237.471 ",17617.732,0.7961,25,"C2",1.1
"HD 124642","bj237.667 ",17618.731,0.7753,25,"C2",0.9
"HD 124642","bj256.466 ",17909.961,0.7898,24,"B5",0.9
"HD 124642","bj269.74  ",17993.751,0.8006,21,"B5",1.2
"HD 124642","bj282.329 ",18151.103,0.7547,23,"B5",1.6
"HD 124642","bj284.100 ",18161.144,0.813,24,"B5",1.2
"HD 124642","bj287.94  ",18199.946,0.7752,24,"B5",1.0
"HD 124642","bj329.296 ",18616.826,0.7113,35,"B5",0.9
"HD 124642","bj815.171 ",14873.143,0.8908,41,"B5",1.2
"HD 124642","bj421.1367",19420.741,0.807,34,"C2",1.2
"HD 124642","bj481.466 ",19792.736,0.7965,34,"C2",1.1
"HD 124642","bj529.92  ",20202.712,0.72,32,"C2",1.0
"HD 128165","bj06.365  ",13426.061,0.3183,47,"B5",1.3
"HD 128165","bj07.145  ",13478.994,0.3054,47,"B5",1.0
"HD 128165","bj16.249  ",13776.134,0.3099,48,"B5",1.4
"HD 128165","bj85.440  ",15256.994,0.287,34,"B5",1.0
"HD 128165","bj145.181 ",15973.114,0.3096,38,"B5",1.2
"HD 128165","bj189.700 ",16845.904,0.3096,24,"C2",1.0
"HD 128165","bj189.869 ",16846.754,0.3093,25,"C2",1.4
"HD 128165","bj189.2181",16853.789,0.3048,32,"B3",0.9
"HD 128165","bj193.264 ",16889.728,0.3177,26,"C2",0.8
"HD 128165","bj193.465 ",16890.727,0.3136,25,"C2",1.3
"HD 128165","bj194.860 ",16910.716,0.2933,25,"C2",1.2
"HD 128165","bj194.1263",16912.707,0.2972,25,"C2",1.1
"HD 128165","bj194.1464",16913.709,0.2985,25,"C2",1.0
"HD 128165","bj249.348 ",17765.181,0.2645,24,"C2",1.5
"HD 128165","bj251.521 ",17790.182,0.2775,26,"C2",1.2
"HD 128165","bj251.1185",17795.08,0.2807,27,"B5",1.1
"HD 128165","bj256.459 ",17909.948,0.2765,37,"B5",0.9
"HD 128165","bj265.63  ",17963.752,0.2925,23,"B5",2.0
"HD 128165","bj284.109 ",18161.184,0.2858,35,"C2",1.5
"HD 128165","bj290.789 ",18267.047,0.3203,19,"B5",1.4
"HD 128165","bj296.70  ",18327.738,0.3199,36,"C2",0.8
"HD 128165","bj296.73  ",18327.744,0.3239,26,"C2",0.8
"HD 128165","bj296.461 ",18329.736,0.3227,25,"C2",1.0
"HD 128165","bj316.522 ",18492.176,0.3142,26,"C2",0.9
"HD 128165","bj317.406 ",18510.085,0.354,21,"B5",2.3
"HD 128165","bj319.172 ",18533.146,0.3227,23,"B5",2.0
"HD 128165","bj333.287 ",18645.787,0.3122,27,"B5",0.9
"HD 128165","bj333.478 ",18646.807,0.3172,26,"C2",0.9
"HD 128165","bj333.858 ",18648.767,0.3248,28,"B5",1.1
"HD 128165","bj333.859 ",18648.768,0.3257,28,"B5",1.0
"HD 128165","bj333.860 ",18648.769,0.3248,28,"B5",1.0
"HD 128165","bj333.861 ",18648.771,0.3233,27,"B5",1.1
"HD 128165","bj333.862 ",18648.772,0.3235,27,"B5",1.1
"HD 128165","bj333.863 ",18648.772,0.3239,27,"B5",1.0
"HD 128165","bj396.512 ",19210.163,0.3173,27,"B5",1.2
"HD 128165","bj400.328 ",19238.067,0.314,23,"B5",1.7
"HD 128165","bj468.71  ",19728.802,0.2993,37,"B5",1.1
"HD 128165","bj469.479 ",19739.828,0.3248,37,"B5",0.9
"HD 128165","bj525.203 ",20171.725,0.303,38,"C2",0.8
"HD 128165","bj525.208 ",20171.735,0.3035,38,"C2",0.8
"HIP71898","bj06.367  ",13426.067,0.6971,13,"B5",1.1
"HIP71898","bj18.709  ",13842.024,0.5953,15,"B5",1.1
"HIP71898","bj55.320  ",14634.918,0.5225,15,"B5",0.9
"HIP71898","bj55.535  ",14635.953,0.515,10,"B5",1.2
"HIP71898","bj55.722  ",14636.942,0.5059,10,"B5",1.2
"HIP71898","bj55.943  ",14637.946,0.4959,12,"B5",1.2
"HIP71898","bj55.1193 ",14638.828,0.5162,14,"B5",1.1
"HIP71898","bj55.1790 ",14641.854,0.5165,13,"B5",0.9
"HIP71898","bj67.328  ",14928.112,0.8166,11,"B5",1.2
"HIP71898","bj88.184  ",15290.036,0.6415,12,"B5",1.3
"HIP71898","bj116.973 ",15637.037,0.5199,17,"B3",0.9
"HIP71898","bj116.979 ",15637.063,0.5138,13,"C2",1.1
"HIP71898","bj141.195 ",15932.173,0.5425,16,"C2",1.1
"HIP71898","bj145.187 ",15973.127,0.5741,14,"C2",1.2
"HIP71898","bj165.504 ",16320.148,0.645,13,"C2",1.4
"HIP71898","bj166.309 ",16327.106,0.6243,17,"C2",1.1
"HIP71898","bj166.331 ",16327.161,0.6082,18,"B3",1.0
"HIP71898","bj166.332 ",16327.168,0.6137,17,"B3",1.1
"HIP71898","bj167.318 ",16345.118,0.6052,15,"C2",1.0
"HIP71898","bj306.65  ",18395.71,0.5063,10,"C2",1.3
"HIP71898","bj820.134 ",15021.889,0.6623,8,"B5",2.1
"HIP71898","bj825.121 ",15049.804,0.5716,14,"B5",1.1
"HIP71898","bj825.122 ",15049.811,0.5591,14,"B5",1.4
"HIP71898","bj839.165 ",15259.01,0.5379,13,"B5",1.3
"HIP71898","bj849.147 ",15371.964,0.6263,10,"B5",1.0
"HIP71898","bj527.76  ",20189.754,0.4941,22,"C2",1.1
"HD 134987","bj06.368  ",13426.075,0.1472,68,"B5",2.8
"HD 134987","bj20.1615 ",13934.766,0.1487,71,"B5",1.2
"HD 134987","bj29.304  ",14139.154,0.1488,66,"B5",1.0
"HD 134987","bj32.173  ",14246.936,0.1481,60,"B5",2.5
"HD 134987","bj32.174  ",14246.938,0.1472,60,"B5",2.3
"HD 134987","bj32.551  ",14247.951,0.1485,64,"B5",1.3
"HD 134987","bj32.939  ",14248.896,0.1495,46,"B5",1.2
"HD 134987","bj32.945  ",14248.91,0.1488,65,"B5",1.1
"HD 134987","bj32.2129 ",14251.841,0.1495,67,"B5",1.1
"HD 134987","bj33.149  ",14255.821,0.1488,57,"B5",0.9
"HD 134987","bj33.150  ",14255.821,0.1492,58,"B5",0.9
"HD 134987","bj35.424  ",14278.786,0.1494,65,"B5",1.1
"HD 134987","bj35.831  ",14279.787,0.1497,65,"B5",0.9
"HD 134987","bj36.122  ",14285.795,0.1477,61,"B5",2.0
"HD 134987","bj38.145  ",14294.852,0.1496,61,"B5",1.2
"HD 134987","bj45.119  ",14343.723,0.1487,60,"B5",1.1
"HD 134987","bj52.188  ",14545.082,0.1491,68,"B5",0.9
"HD 134987","bj52.963  ",14547.065,0.1494,68,"B5",0.8
"HD 134987","bj54.1043 ",14602.825,0.1487,52,"B5",1.1
"HD 134987","bj54.1489 ",14604.006,0.149,49,"B5",1.2
"HD 134987","bj55.512  ",14635.87,0.1491,52,"B5",0.9
"HD 134987","bj55.1412 ",14639.874,0.1496,57,"B5",1.1
"HD 134987","bj59.363  ",14718.731,0.1477,36,"B5",1.8
"HD 134987","bj60.63   ",14725.728,0.1475,32,"B5",1.5
"HD 134987","bj67.135  ",14927.029,0.1479,49,"B5",1.3
"HD 134987","bj70.754  ",14985.968,0.149,50,"B5",1.0
"HD 134987","bj72.777  ",15016.887,0.1492,48,"B5",1.0
"HD 134987","bj87.416  ",15286.038,0.1487,50,"B5",1.8
"HD 134987","bj90.768  ",15320.984,0.1489,51,"B5",1.0
"HD 134987","bj91.159  ",15342.981,0.1485,47,"B5",1.3
"HD 134987","bj93.271  ",15373.768,0.149,54,"B5",0.9
"HD 134987","bj113.224 ",15585.16,0.1498,51,"B5",1.2
"HD 134987","bj114.139 ",15606.152,0.1486,52,"B5",0.9
"HD 134987","bj116.197 ",15634.08,0.1491,53,"B5",1.0
"HD 134987","bj118.1321",15673.918,0.1494,51,"B5",1.0
"HD 134987","bj120.495 ",15704.831,0.1495,49,"B5",1.7
"HD 134987","bj123.281 ",15731.822,0.1482,45,"B5",1.5
"HD 134987","bj127.686 ",15762.784,0.1465,50,"B5",2.0
"HD 134987","bj130.664 ",15789.755,0.1477,56,"C2",1.1
"HD 134987","bj143.220 ",15961.164,0.1481,53,"B5",1.2
"HD 134987","bj146.714 ",15995.111,0.1466,57,"C2",1.3
"HD 134987","bj150.120 ",16073.862,0.1459,52,"B5",2.1
"HD 134987","bj165.153 ",16319.121,0.1474,50,"B5",1.6
"HD 134987","bj169.105 ",16446.826,0.1478,49,"B3",1.0
"HD 134987","bj169.106 ",16446.827,0.1474,48,"B3",1.1
"HD 134987","bj169.107 ",16446.827,0.1471,49,"B3",1.0
"HD 134987","bj170.674 ",16451.828,0.1484,56,"B5",1.0
"HD 134987","bj187.214 ",16709.07,0.149,55,"B5",1.3
"HD 134987","bj192.663 ",16882.727,0.1486,56,"C2",0.9
"HD 134987","bj202.490 ",17208.826,0.1495,53,"B5",1.5
"HD 134987","bj209.464 ",17255.724,0.1474,57,"C2",1.3
"HD 134987","bj222.571 ",17414.181,0.146,58,"C2",1.3
"HD 134987","bj234.364 ",17594.803,0.1496,43,"B5",2.6
"HD 134987","bj271.68  ",18002.71,0.1462,51,"C2",1.3
"HD 134987","bj299.74  ",18344.767,0.1501,47,"B5",1.2
"HD 134987","bj825.127 ",15049.843,0.1477,36,"B5",1.2
"HD 134987","bj825.128 ",15049.844,0.1479,31,"B5",1.4
"HD 134987","bj825.129 ",15049.845,0.1458,26,"B5",1.3
"HD 134987","bj339.467 ",18715.729,0.1478,57,"C2",1.0
"HD 134987","bj417.76  ",19395.775,0.1494,56,"B5",1.0
"HD 131117","bj06.371  ",13426.084,0.1403,72,"B5",2.3
"HD 131117","bj18.702  ",13842.008,0.1415,74,"B5",1.0
"HD 131117","bj222.755 ",17415.144,0.1385,57,"B3",1.3
"HD 131117","bj229.280 ",17556.851,0.1387,40,"C2",1.5
"HD 131117","bj251.1391",17796.11,0.1432,35,"B5",2.1
"HD 131117","bj294.566 ",18308.795,0.1423,44,"B5",1.1
"HD 131117","bj299.467 ",18346.737,0.1418,43,"C2",1.2
"HD 131117","bj335.276 ",18660.788,0.1429,46,"B5",1.1
"HD 131117","bj455.80  ",19657.011,0.1432,44,"B5",0.9
"HD 132505","bj06.374  ",13426.096,0.1482,81,"B5",1.1
"HD 132505","bj222.158 ",17412.146,0.1483,49,"B5",1.0
"HD 132505","bj222.550 ",17414.09,0.147,58,"B3",0.8
"HD 132505","bj232.64  ",17577.751,0.1479,46,"B5",0.9
"HD 132505","bj266.361 ",17971.735,0.146,43,"C2",0.9
"HD 132505","bj269.263 ",17994.779,0.1499,38,"B5",1.5
"HD 132505","bj270.268 ",18000.726,0.1489,40,"B5",1.3
"HD 132505","bj282.331 ",18151.105,0.1473,40,"B5",1.8
"HD 132505","bj296.769 ",18331.752,0.145,42,"C2",1.2
"HD 132505","bj299.70  ",18344.736,0.1439,59,"C2",1.1
"HD 132505","bj299.73  ",18344.763,0.1476,41,"B5",1.1
"HD 132505","bj316.517 ",18492.163,0.1469,44,"B5",1.0
"HD 132505","bj319.171 ",18533.141,0.1469,42,"B5",1.4
"HD 132505","bj400.331 ",19238.072,0.1525,39,"B5",1.7
"HD 132505","bj421.681 ",19415.771,0.1494,44,"B5",1.2
"HD 132505","bj518.176 ",20119.806,0.1504,64,"B5",1.0
"GL569A","bj06.375  ",13426.101,5.154,18,"B5",1.2
"GL569A","bj20.1621 ",13934.791,4.904,20,"B5",1.1
"GL569A","bj52.961  ",14547.057,5.695,22,"B5",1.3
"GL569A","bj90.519  ",15319.992,4.388,21,"C2",1.0
"GL569A","bj149.159 ",16027.948,4.695,24,"B5",0.9
"GL569A","bj222.549 ",17414.085,5.454,27,"B3",0.8
"GL569A","bj271.77  ",18002.729,4.79,19,"C2",1.1
"GL569A","bj296.783 ",18331.819,4.375,17,"C2",1.5
"GL569A","bj299.72  ",18344.76,4.014,19,"C2",1.2
"GL569A","bj316.516 ",18492.16,4.551,20,"C2",1.0
"HD 130871","bj06.376  ",13426.108,0.2573,41,"B5",1.2
"HD 130871","bj222.157 ",17412.143,0.2749,31,"B5",1.0
"HD 130871","bj222.754 ",17415.143,0.2712,38,"B3",1.0
"HD 130871","bj317.181 ",18509.13,0.2175,27,"B5",1.3
"HD 130871","bj469.498 ",19739.93,0.266,40,"B5",1.0
"HD 130307","bj06.377  ",13426.112,0.3398,31,"B5",1.2
"HD 130307","bj07.1061 ",13483.904,0.3618,31,"B5",1.0
"HD 130307","bj85.455  ",15257.028,0.3432,41,"B5",1.0
"HD 130307","bj146.692 ",15995.017,0.34,31,"C2",1.4
"HD 130307","bj189.1063",16847.742,0.3185,31,"C2",0.9
"HD 130307","bj189.1878",16851.758,0.305,39,"B3",0.9
"HD 130307","bj190.364 ",16862.74,0.3144,31,"C2",0.9
"HD 130307","bj193.867 ",16892.726,0.34,31,"C2",1.0
"HD 130307","bj194.271 ",16907.718,0.3171,30,"C2",1.1
"HD 130307","bj205.278 ",17236.764,0.355,31,"B5",1.1
"HD 130307","bj222.154 ",17412.135,0.371,34,"B5",1.1
"HD 130307","bj222.359 ",17413.18,0.3652,31,"C2",1.4
"HD 130307","bj222.570 ",17414.181,0.363,33,"C2",1.1
"HD 130307","bj222.768 ",17415.181,0.3687,33,"C2",1.1
"HD 130307","bj224.171 ",17423.167,0.3874,34,"C2",1.1
"HD 130307","bj233.70  ",17579.748,0.3874,32,"C2",0.8
"HD 130307","bj236.72  ",17612.739,0.3776,31,"C2",1.0
"HD 130307","bj240.267 ",17652.703,0.3804,27,"C2",1.3
"HD 130307","bj249.156 ",17764.179,0.3538,30,"C2",1.0
"HD 130307","bj249.346 ",17765.174,0.3504,30,"C2",0.9
"HD 130307","bj249.535 ",17766.179,0.3514,31,"C2",1.3
"HD 130307","bj250.329 ",17776.177,0.341,30,"C2",1.3
"HD 130307","bj251.312 ",17789.14,0.344,30,"B5",1.3
"HD 130307","bj251.518 ",17790.173,0.3396,31,"C2",1.3
"HD 130307","bj251.714 ",17791.142,0.3419,28,"B5",2.0
"HD 130307","bj251.976 ",17793.144,0.3389,31,"B5",1.1
"HD 130307","bj251.1183",17795.076,0.3357,31,"B5",1.2
"HD 130307","bj251.1382",17796.071,0.336,26,"B5",2.3
"HD 130307","bj317.180 ",18509.127,0.3297,29,"C2",1.4
"HD 130307","bj469.499 ",19739.933,0.3583,44,"B5",1.0
"HD 130322","bj06.378  ",13426.116,0.256,67,"B5",1.2
"HD 130322","bj18.701  ",13842.006,0.2173,61,"B5",0.9
"HD 130322","bj92.301  ",15351.817,0.2862,49,"B5",0.8
"HD 130322","bj93.1289 ",15377.786,0.2893,41,"B1",0.9
"HD 130322","bj93.1290 ",15377.787,0.2898,42,"B1",0.8
"HD 130322","bj116.641 ",15636.057,0.2375,48,"B5",0.8
"HD 130322","bj118.1296",15673.837,0.2434,44,"B5",1.1
"HD 130322","bj119.1092",15700.798,0.2346,34,"B5",0.9
"HD 130322","bj119.1094",15700.801,0.2335,34,"B5",0.8
"HD 130322","bj124.319 ",15734.893,0.2411,50,"B5",0.9
"HD 130322","bj130.663 ",15789.751,0.2335,51,"C2",1.0
"HD 130322","bj143.218 ",15961.162,0.23,54,"B5",1.0
"HD 130322","bj147.105 ",16000.029,0.2167,53,"B5",1.0
"HD 130322","bj150.497 ",16075.797,0.2249,51,"B5",1.6
"HD 130322","bj170.672 ",16451.823,0.2352,52,"B5",1.0
"HD 130322","bj188.92  ",16826.828,0.2578,51,"B5",0.9
"HD 130322","bj202.489 ",17208.823,0.2507,53,"B5",1.1
"HD 130322","bj237.673 ",17618.756,0.2208,51,"B5",0.9
"HD 130322","bj251.1384",17796.076,0.2301,44,"B5",2.0
"HD 130322","bj297.275 ",18337.77,0.2473,46,"B5",1.7
"HD 130322","bj319.179 ",18533.168,0.23,47,"B5",1.7
